"","year","species","pct.freq","Common.Name","Common.Name.Alt","Family","Scientific.Name","Life.Form"
"2485","2021","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"2486","2021","PORI2",0.67,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"2487","2021","POZO",26.89,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"2488","2021","RA?NU",0,NA,NA,NA,NA,NA
"2489","2021","RALO2",12,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"2490","2021","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"2491","2021","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"2492","2021","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"2493","2021","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"2494","2021","SA?GI",0,NA,NA,NA,NA,NA
"2495","2021","SA?LI",1.11,NA,NA,NA,NA,NA
"2496","2021","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"2497","2021","SAIN3",0,NA,NA,NA,NA,NA
"2498","2021","SALA2",7.33,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"2499","2021","SALIX",0,NA,NA,NA,NA,NA
"2500","2021","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"2501","2021","SARI",8.89,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"2502","2021","SCFL",2,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"2503","2021","SCVA",2.22,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"2504","2021","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"2505","2021","SPEU",2.44,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"2506","2021","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"2507","2021","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"2508","2021","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"2509","2021","TYAN",0.89,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"2510","2021","TYLA",0.22,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"2511","2021","UNK1",0.89,NA,NA,NA,NA,NA
"2512","2021","UNKN01",0,NA,NA,NA,NA,NA
"2513","2021","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"2514","2021","UTMA",0.44,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"2515","2021","VAAM3",43.33,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"2516","2021","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"2517","2021","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"2518","2021","ZAPA",2.22,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"2519","2021","ZI?ZA",22.44,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"2520","2021","ZODU",36.67,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"2521","2022","ACSA2",0.22,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"2522","2022","ALGA",26,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"2523","2022","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"2524","2022","AM?AR",0,NA,NA,NA,NA,NA
"2525","2022","ASCLE",0.22,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"2526","2022","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"2527","2022","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"2528","2022","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"2529","2022","BI?DE",0,NA,NA,NA,NA,NA
"2530","2022","buum",0,NA,NA,NA,NA,NA
"2531","2022","BUUM",3.11,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"2532","2022","CA?RE",0,NA,NA,NA,NA,NA
"2533","2022","CEDE4",54.67,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"2534","2022","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"2535","2022","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"2536","2022","CH?AR",3.11,"chara","chara","Characeae","Chara spp.","S"
"2537","2022","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"2538","2022","CY?PE",0,NA,NA,NA,NA,NA
"2539","2022","CYER2",0.22,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"2540","2022","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"2541","2022","DR?EP",0,NA,NA,NA,NA,NA
"2542","2022","EL?EO",0,NA,NA,NA,NA,NA
"2543","2022","ELAC",1.56,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"2544","2022","ELCA7",44.44,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"2545","2022","ELNU2",9.56,NA,NA,NA,NA,NA
"2546","2022","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"2547","2022","EQ?UI",0,NA,NA,NA,NA,NA
"2548","2022","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"2549","2022","IRVE2",0,NA,NA,NA,NA,NA
"2550","2022","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"2551","2022","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"2552","2022","LEOR",1.33,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"2553","2022","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"2554","2022","LEVI2",0.44,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"2555","2022","LYSA2",0.89,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"2556","2022","MYSI",8,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"2557","2022","MYSP2",9.56,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"2558","2022","NAFL",5.78,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"2559","2022","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"2560","2022","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"2561","2022","NELU",6.22,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"2562","2022","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"2563","2022","NLPW",38.89,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"2564","2022","NOAQVG",46,NA,NA,NA,NA,NA
"2565","2022","NORAKE",0,NA,NA,NA,NA,NA
"2566","2022","NOSAV",0,NA,NA,NA,NA,NA
"2567","2022","NOSMPL",0.44,NA,NA,NA,NA,NA
"2568","2022","NOTSP",0,NA,NA,NA,NA,NA
"2569","2022","NULU",1.11,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"2570","2022","NYTU",25.11,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"2571","2022","PE?RS",0,NA,NA,NA,NA,NA
"2572","2022","PHAR3",6,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"2573","2022","PHAU7",0.22,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"2574","2022","PHAUA6",0,NA,NA,NA,NA,NA
"2575","2022","PHAUA7",0,NA,NA,NA,NA,NA
"2576","2022","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"2577","2022","PO?LY",0,NA,NA,NA,NA,NA
"2578","2022","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"2579","2022","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"2580","2022","POAM8",0.22,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"2581","2022","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"2582","2022","POCO14",0.89,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"2583","2022","POCR3",20.89,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"2584","2022","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"2585","2022","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"2586","2022","PONO2",3.56,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"2587","2022","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"2588","2022","POPE3",0.44,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"2589","2022","POPE6",18.22,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"2590","2022","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"2591","2022","PORI2",0.44,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"2592","2022","POZO",19.78,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"2593","2022","RA?NU",0,NA,NA,NA,NA,NA
"2594","2022","RALO2",8,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"2595","2022","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"2596","2022","RO?BI",0.22,"locust","locust","Fabaceae","Robina spp.","E"
"2597","2022","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"2598","2022","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"2599","2022","SA?GI",0,NA,NA,NA,NA,NA
"2600","2022","SA?LI",1.78,NA,NA,NA,NA,NA
"2601","2022","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"2602","2022","SAIN3",0,NA,NA,NA,NA,NA
"2603","2022","SALA2",6.44,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"2604","2022","SALIX",0,NA,NA,NA,NA,NA
"2605","2022","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"2606","2022","SARI",8,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"2607","2022","SCFL",1.78,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"2608","2022","SCVA",2,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"2609","2022","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"2610","2022","SPEU",4,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"2611","2022","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"2612","2022","ST?AC",0.22,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"2613","2022","ST?UC",0.89,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"2614","2022","TYAN",0.89,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"2615","2022","TYLA",0,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"2616","2022","UNK1",0.22,NA,NA,NA,NA,NA
"2617","2022","UNKN01",0,NA,NA,NA,NA,NA
"2618","2022","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"2619","2022","UTMA",0.44,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"2620","2022","VAAM3",35.78,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"2621","2022","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"2622","2022","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"2623","2022","ZAPA",0.44,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"2624","2022","ZI?ZA",28,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"2625","2022","ZODU",25.11,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"2626","2023","ACSA2",0.22,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"2627","2023","ALGA",32.22,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"2628","2023","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"2629","2023","AM?AR",0,NA,NA,NA,NA,NA
"2630","2023","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"2631","2023","ASIN",0.22,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"2632","2023","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"2633","2023","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"2634","2023","BI?DE",0.22,NA,NA,NA,NA,NA
"2635","2023","buum",0,NA,NA,NA,NA,NA
"2636","2023","BUUM",5.11,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"2637","2023","CA?RE",0.67,NA,NA,NA,NA,NA
"2638","2023","CEDE4",61.11,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"2639","2023","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"2640","2023","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"2641","2023","CH?AR",2.89,"chara","chara","Characeae","Chara spp.","S"
"2642","2023","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"2643","2023","CY?PE",0,NA,NA,NA,NA,NA
"2644","2023","CYER2",0.22,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"2645","2023","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"2646","2023","DR?EP",0,NA,NA,NA,NA,NA
"2647","2023","EL?EO",0,NA,NA,NA,NA,NA
"2648","2023","ELAC",0.44,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"2649","2023","ELCA7",47.33,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"2650","2023","ELNU2",30.89,NA,NA,NA,NA,NA
"2651","2023","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"2652","2023","EQ?UI",0,NA,NA,NA,NA,NA
"2653","2023","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"2654","2023","IRVE2",0,NA,NA,NA,NA,NA
"2655","2023","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"2656","2023","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"2657","2023","LEOR",3.33,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"2658","2023","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"2659","2023","LEVI2",0.67,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"2660","2023","LYSA2",0,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"2661","2023","MYSI",4.89,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"2662","2023","MYSP2",8.67,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"2663","2023","NAFL",12.89,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"2664","2023","NAGU",0.22,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"2665","2023","NAMI",0.67,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"2666","2023","NELU",6,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"2667","2023","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"2668","2023","NLPW",40.67,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"2669","2023","NOAQVG",48.22,NA,NA,NA,NA,NA
"2670","2023","NORAKE",0,NA,NA,NA,NA,NA
"2671","2023","NOSAV",0,NA,NA,NA,NA,NA
"2672","2023","NOSMPL",0.44,NA,NA,NA,NA,NA
"2673","2023","NOTSP",0,NA,NA,NA,NA,NA
"2674","2023","NULU",1.56,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"2675","2023","NYTU",20.89,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"2676","2023","PE?RS",0.22,NA,NA,NA,NA,NA
"2677","2023","PHAR3",3.78,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"2678","2023","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"2679","2023","PHAUA6",0,NA,NA,NA,NA,NA
"2680","2023","PHAUA7",0,NA,NA,NA,NA,NA
"2681","2023","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"2682","2023","PO?LY",0,NA,NA,NA,NA,NA
"2683","2023","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"2684","2023","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"2685","2023","POAM8",0.44,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"2686","2023","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"2687","2023","POCO14",1.11,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"2688","2023","POCR3",15.56,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"2689","2023","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"2690","2023","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"2691","2023","PONO2",1.56,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"2692","2023","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"2693","2023","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"2694","2023","POPE6",11.78,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"2695","2023","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"2696","2023","PORI2",0.44,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"2697","2023","POZO",15.11,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"2698","2023","RA?NU",0,NA,NA,NA,NA,NA
"2699","2023","RALO2",4,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"2700","2023","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
